air_water,species,temp,limpet,mass_submerged_g,mass_air_g,mass_empty_shell_g,mass_tin_tare_g,mass_dry_gross_g,image_id,mass_tissue_live_g,mass_net_dry_tissue_g,mass_net_disp_g,vol_limpet_cm3,area_shell_mm2,date_collection,date_trial,comment
Air,L._scabra,30,sca668,0.0989,0.2402,0.155,0.1164,0.1379,sca668,0.0852,0.0215,0.1413,0.14479011,104.67,8/30/2013,9/3/2013,nd
Air,L._scabra,30,sca672,0.0565,0.1358,0.0886,0.0939,0.1053,sca672,0.0472,0.0114,0.0793,0.08125871,64.61,8/30/2013,9/3/2013,nd
Air,L._scabra,30,sca735,0.0673,0.184,0.1105,0.0956,0.1166,sca735,0.0735,0.021,0.1167,0.11958249,71.23,9/4/2013,9/9/2013,nd
Air,L._scabra,30,sca739,0.0954,0.2568,0.1624,0.0912,0.1164,sca739,0.0944,0.0252,0.1614,0.16538658,89.26,9/4/2013,9/9/2013,nd
Air,L._scabra,30,sca743,0.2526,0.6136,0.4233,0.0995,0.1486,sca743,0.1903,0.0491,0.361,0.3699167,162.67,9/4/2013,9/9/2013,nd
Air,L._scabra,32.5,sca484,0.0893,0.2125,0.1458,0.1404,0.1548,sca484,0.0667,0.0144,0.1232,0.12624304,74.39,8/17/2013,8/20/2013,nd
Air,L._scabra,32.5,sca486,0.1032,0.2479,0.1705,0.1482,0.1667,sca486,0.0774,0.0185,0.1447,0.14827409,97.63,8/17/2013,8/20/2013,nd
Air,L._scabra,32.5,sca490,0.0593,0.1538,0.0938,0.1424,0.1568,sca490,0.06,0.0144,0.0945,0.09683415,63.17,8/17/2013,8/20/2013,nd
Air,L._scabra,32.5,sca519,0.0672,0.1538,0.1078,0.1169,0.127,sca519,0.046,0.0101,0.0866,0.08873902,62.84,8/17/2013,8/21/2013,nd
Air,L._scabra,32.5,sca522,0.0807,0.2425,0.1313,0.1097,0.133,sca522,0.1112,0.0233,0.1618,0.16579646,93.29,8/17/2013,8/21/2013,nd
Air,L._scabra,32.5,sca527,0.087,0.2003,0.1369,0.0947,0.1109,sca527,0.0634,0.0162,0.1133,0.11609851,78.79,8/17/2013,8/21/2013,nd
Air,L._scabra,32.5,sca577,0.0894,0.2701,0.157,0.0953,0.1216,sca577,0.1131,0.0263,0.1807,0.18516329,107.13,8/21/2013,8/26/2013,nd
Air,L._scabra,32.5,sca584,0.1024,0.2356,0.1615,0.0951,0.1129,sca584,0.0741,0.0178,0.1332,0.13649004,91.79,8/21/2013,8/26/2013,nd
Air,L._scabra,32.5,sca586,0.1278,0.332,0.2015,0.0965,0.1286,sca586,0.1305,0.0321,0.2042,0.20924374,108.12,8/21/2013,8/26/2013,nd
Air,L._scabra,32.5,sca604,0.1134,0.2737,0.185,0.0988,0.1188,sca604,0.0887,0.02,0.1603,0.16425941,92.62,8/21/2013,8/27/2013,nd
Air,L._scabra,32.5,sca609,0.1432,0.3372,0.2296,0.0993,0.1265,sca609,0.1076,0.0272,0.194,0.1987918,98.84,8/21/2013,8/27/2013,nd
Air,L._scabra,32.5,sca611,0.1948,0.4726,0.307,0.1124,0.1517,sca611,0.1656,0.0393,0.2778,0.28466166,133.72,8/21/2013,8/27/2013,nd
Air,L._scabra,35,sca138,0.1069,0.2524,nd,0.0517,0.0772,sca138,nd,0.0255,0.1455,0.14909385,nd,7/23/2013,7/26/2013,nd
Air,L._scabra,35,sca139,0.1056,0.253,nd,0.0694,0.0908,sca139,nd,0.0214,0.1474,0.15104078,nd,7/23/2013,7/26/2013,nd
Air,L._scabra,35,sca140,0.1175,0.2989,nd,0.0746,0.1044,sca140,nd,0.0298,0.1814,0.18588058,nd,7/23/2013,7/26/2013,nd
Air,L._scabra,35,sca211,0.1694,0.3671,nd,0.0741,0.0971,sca211,nd,0.023,0.1977,0.20258319,nd,7/29/2013,8/1/2013,nd
Air,L._scabra,35,sca213,0.1342,0.3172,nd,0.0674,0.0984,sca213,nd,0.031,0.183,0.1875201,nd,7/29/2013,8/1/2013,nd
Air,L._scabra,35,sca218,0.1039,0.2281,nd,0.0639,0.0867,sca218,nd,0.0228,0.1242,0.12726774,nd,7/29/2013,8/1/2013,nd
Air,L._scabra,35,sca337,0.1175,0.3696,nd,0.0665,0.103,sca337,nd,0.0365,0.2521,0.25832687,120.05,8/6/2013,8/9/2013,nd
Air,L._scabra,35,sca338,0.0491,0.1401,nd,0.0664,0.0826,sca338,nd,0.0162,0.091,0.0932477,71.81,8/6/2013,8/9/2013,nd
Air,L._scabra,35,sca347,0.1362,0.3355,nd,0.0821,0.1071,sca347,nd,0.025,0.1993,0.20422271,117.96,8/6/2013,8/9/2013,nd
Air,L._scabra,35,sca422,0.1444,0.3311,0.2286,0.1379,0.1623,sca422,0.1025,0.0244,0.1867,0.19131149,119.24,8/12/2013,8/17/2013,nd
Air,L._scabra,35,sca424,0.0989,0.2492,0.1581,0.1229,0.144,sca424,0.0911,0.0211,0.1503,0.15401241,94.5,8/12/2013,8/17/2013,nd
Air,L._scabra,35,sca425,0.1722,0.4243,0.2802,0.1478,0.1808,sca425,0.1441,0.033,0.2521,0.25832687,131.33,8/12/2013,8/17/2013,nd
Air,L._scabra,35,sca430,0.0745,0.1907,0.1229,0.1332,0.148,sca430,0.0678,0.0148,0.1162,0.11907014,89.58,8/12/2013,8/17/2013,nd
Air,L._scabra,35,sca431,0.0869,0.2324,0.1431,0.1421,0.1604,sca431,0.0893,0.0183,0.1455,0.14909385,88.84,8/12/2013,8/17/2013,nd
Air,L._scabra,35,sca567,0.1653,0.3681,0.267,0.1021,0.1255,sca567,0.1011,0.0234,0.2028,0.20780916,113.08,8/21/2013,8/24/2013,nd
Air,L._scabra,35,sca572,0.1169,0.2856,0.1876,0.1097,0.134,sca572,0.098,0.0243,0.1687,0.17286689,103.92,8/21/2013,8/24/2013,nd
Air,L._scabra,35,sca574,0.0749,0.1945,0.1198,0.1032,0.1216,sca574,0.0747,0.0184,0.1196,0.12255412,87.08,8/21/2013,8/24/2013,nd
Air,L._scabra,35,sca649,0.164,0.4076,0.2593,0.1085,0.1458,sca649,0.1483,0.0373,0.2436,0.24961692,127.07,8/30/2013,9/2/2013,nd
Air,L._scabra,35,sca653,0.0776,0.1908,0.1255,0.1156,0.1296,sca653,0.0653,0.014,0.1132,0.11599604,78.29,8/30/2013,9/2/2013,nd
Air,L._scabra,35,sca658,0.0483,0.127,0.0748,0.1109,0.1242,sca658,0.0522,0.0133,0.0787,0.08064389,67.93,8/30/2013,9/2/2013,nd
Air,L._scabra,35,sca688,0.0994,0.2498,0.1619,0.0922,0.1148,sca688,0.0879,0.0226,0.1504,0.15411488,102.59,8/30/2013,9/4/2013,nd
Air,L._scabra,35,sca692,0.0573,0.1334,0.0952,0.1287,0.1377,sca692,0.0382,0.009,0.0761,0.07797967,68.36,8/30/2013,9/4/2013,nd
Air,L._scabra,35,sca696,0.0842,0.2003,0.1336,0.0977,0.1126,sca696,0.0667,0.0149,0.1161,0.11896767,85.97,8/30/2013,9/4/2013,nd
Air,L._scabra,35,sca709,0.1062,0.2618,0.1837,0.1092,0.1298,sca709,0.0781,0.0206,0.1556,0.15944332,91.46,9/4/2013,9/7/2013,nd
Air,L._scabra,35,sca713,0.2317,0.5615,0.3973,0.1054,0.1524,sca713,0.1642,0.047,0.3298,0.33794606,166.49,9/4/2013,9/7/2013,nd
Air,L._scabra,35,sca717,0.1261,0.3053,0.2066,0.0975,0.1224,sca717,0.0987,0.0249,0.1792,0.18362624,106.68,9/4/2013,9/7/2013,nd
Air,L._scabra,37.5,sca472,0.0859,0.1858,0.1313,0.1388,0.1529,sca472,0.0545,0.0141,0.0999,0.10236753,87.94,8/17/2013,8/19/2013,nd
Air,L._scabra,37.5,sca476,0.1278,0.2917,0.2052,0.1134,0.1331,sca476,0.0865,0.0197,0.1639,0.16794833,111.33,8/17/2013,8/19/2013,nd
Air,L._scabra,37.5,sca479,0.0587,0.1462,0.0901,0.1043,0.1189,sca479,0.0561,0.0146,0.0875,0.08966125,66.45,8/17/2013,8/19/2013,nd
Air,L._scabra,37.5,sca496,0.1344,0.3183,0.217,0.121,0.1459,sca496,0.1013,0.0249,0.1839,0.18844233,111.91,8/17/2013,8/20/2013,nd
Air,L._scabra,37.5,sca498,0.0516,0.1299,0.0836,0.119,0.1315,sca498,0.0463,0.0125,0.0783,0.08023401,71.06,8/17/2013,8/20/2013,nd
Air,L._scabra,37.5,sca501,0.0985,0.2429,0.1614,0.1177,0.1404,sca501,0.0815,0.0227,0.1444,0.14796668,90.39,8/17/2013,8/20/2013,nd
Air,L._scabra,37.5,sca590,0.0954,0.2199,0.1563,0.0958,0.1103,sca590,0.0636,0.0145,0.1245,0.12757515,84.14,8/21/2013,8/26/2013,nd
Air,L._scabra,37.5,sca593,0.1035,0.2887,0.1738,0.0801,0.1116,sca593,0.1149,0.0315,0.1852,0.18977444,111.78,8/21/2013,8/26/2013,nd
Air,L._scabra,37.5,sca597,0.0743,0.1832,0.1184,0.0822,0.0989,sca597,0.0648,0.0167,0.1089,0.11158983,82.04,8/21/2013,8/26/2013,nd
Air,L._scabra,37.5,sca613,0.1426,0.3231,0.2327,0.105,0.1235,sca613,0.0904,0.0185,0.1805,0.18495835,113.64,8/21/2013,8/27/2013,nd
Air,L._scabra,37.5,sca618,0.0873,0.2216,0.1373,0.1122,0.1342,sca618,0.0843,0.022,0.1343,0.13761721,91.09,8/21/2013,8/27/2013,nd
Air,L._scabra,37.5,sca623,0.0939,0.218,0.1464,0.1016,0.1195,sca623,0.0716,0.0179,0.1241,0.12716527,88.63,8/21/2013,8/27/2013,nd
Air,L._scabra,37.5,sca625,0.0972,0.2412,0.1673,0.0751,0.095,sca625,0.0739,0.0199,0.144,0.1475568,91.45,8/21/2013,8/28/2013,nd
Air,L._scabra,37.5,sca629,0.1163,0.2635,0.1857,0.111,0.1293,sca629,0.0778,0.0183,0.1472,0.15083584,99.38,8/21/2013,8/28/2013,nd
Air,L._scabra,37.5,sca633,0.0735,0.1704,0.118,0.0809,0.0932,sca633,0.0524,0.0123,0.0969,0.09929343,71.81,8/21/2013,8/28/2013,nd
Air,L._scabra,40,sca189,0.0381,0.1011,nd,0.0542,0.0653,sca189,nd,0.0111,0.063,0.0645561,nd,7/26/2013,7/31/2013,nd
Air,L._scabra,40,sca193,0.0514,0.1278,0.0766,0.0512,0.0655,sca193,0.0512,0.0143,0.0764,0.07828708,nd,7/26/2013,7/31/2013,nd
Air,L._scabra,40,sca245,0.2193,0.4897,nd,0.1603,0.1893,sca245,nd,0.029,0.2704,0.27707888,nd,8/2/2013,8/4/2013,nd
Air,L._scabra,40,sca247,0.0562,0.146,nd,0.1662,0.1795,sca247,nd,0.0133,0.0898,0.09201806,nd,8/2/2013,8/4/2013,nd
Air,L._scabra,40,sca255,0.0581,0.1514,nd,0.1205,0.1337,sca255,nd,0.0132,0.0933,0.09560451,nd,8/2/2013,8/4/2013,nd
Air,L._scabra,40,sca271,0.0635,0.1745,nd,0.0569,0.0722,sca271,nd,0.0153,0.111,0.1137417,nd,8/2/2013,8/6/2013,nd
Air,L._scabra,40,sca273,0.0488,0.1096,nd,0.0625,0.0763,sca273,nd,0.0138,0.0608,0.06230176,nd,8/2/2013,8/6/2013,nd
Air,L._scabra,40,sca274,0.1536,0.3873,nd,0.0506,0.0813,sca274,nd,0.0307,0.2337,0.23947239,nd,8/2/2013,8/6/2013,nd
Air,L._scabra,40,sca361,0.2042,0.4505,nd,0.0469,0.0948,sca361,nd,0.0479,0.2463,0.25238361,138.97,8/9/2013,8/13/2013,nd
Air,L._scabra,40,sca367,0.1339,0.358,nd,0.0459,0.0826,sca367,nd,0.0367,0.2241,0.22963527,120.26,8/9/2013,8/13/2013,nd
Air,L._scabra,40,sca370,0.1402,0.3119,nd,0.0458,0.0804,sca370,nd,0.0346,0.1717,0.17594099,124.07,8/9/2013,8/13/2013,nd
Air,L._scabra,40,sca531,0.1164,0.274,0.2014,0.1008,0.1186,sca531,0.0726,0.0178,0.1576,0.16149272,101.4,8/17/2013,8/21/2013,nd
Air,L._scabra,40,sca536,0.0488,0.147,0.0906,0.0924,0.1076,sca536,0.0564,0.0152,0.0982,0.10062554,68.4,8/17/2013,8/21/2013,nd
Air,L._scabra,40,sca538,0.0851,0.2097,0.132,0.0959,0.1157,sca538,0.0777,0.0198,0.1246,0.12767762,77.94,8/17/2013,8/21/2013,nd
Air,L._scabra,40,sca673,0.1411,0.3401,0.2216,0.1003,0.1308,sca673,0.1185,0.0305,0.199,0.2039153,145.49,8/30/2013,9/4/2013,nd
Air,L._scabra,40,sca677,0.0653,0.1699,0.105,0.0957,0.1131,sca677,0.0649,0.0174,0.1046,0.10718362,85.09,8/30/2013,9/4/2013,nd
Air,L._scabra,40,sca681,0.0686,0.1672,0.1087,0.1089,0.1229,sca681,0.0585,0.014,0.0986,0.10103542,68.07,8/30/2013,9/4/2013,nd
Air,L._scabra,40,sca697,0.0827,0.1971,0.132,0.1032,0.1215,sca697,0.0651,0.0183,0.1144,0.11722568,93.93,8/30/2013,9/5/2013,nd
Air,L._scabra,40,sca701,0.0606,0.1485,0.0995,0.0957,0.1089,sca701,0.049,0.0132,0.0879,0.09007113,76.4,8/30/2013,9/5/2013,nd
Air,L._scabra,40,sca705,0.0591,0.1484,0.1001,0.0963,0.1078,sca705,0.0483,0.0115,0.0893,0.09150571,76.49,8/30/2013,9/5/2013,nd
Air,L._scabra,40,sca724,0.1326,0.3448,0.2221,0.0865,0.1206,sca724,0.1227,0.0341,0.2122,0.21744134,116.7,9/4/2013,9/7/2013,nd
Air,L._scabra,40,sca728,0.0466,0.1342,0.0784,0.0955,0.1095,sca728,0.0558,0.014,0.0876,0.08976372,74.4,9/4/2013,9/7/2013,nd
Air,L._scabra,40,sca732,0.1097,0.2752,0.1789,0.0789,0.1047,sca732,0.0963,0.0258,0.1655,0.16958785,98.01,9/4/2013,9/7/2013,nd
Water,L._austrodigitalis,10,dig1015,0.2229,0.4922,0.3472,0.1119,0.1448,dig1015,0.145,0.0329,0.2693,0.27595171,121.79,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,10,dig1019,0.0837,0.2081,0.1376,0.1019,0.1175,dig1019,0.0705,0.0156,0.1244,0.12747268,76.61,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,10,dig1023,0.144,0.3279,0.2352,0.072,0.0937,dig1023,0.0927,0.0217,0.1839,0.18844233,100.97,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,10,dig1063,0.1008,0.2456,0.164,0.1048,0.1237,dig1063,0.0816,0.0189,0.1448,0.14837656,94.84,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,10,dig1067,0.1645,0.3815,0.2698,0.1043,0.1307,dig1067,0.1117,0.0264,0.217,0.2223599,113.08,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,10,dig1071,0.0594,0.1515,0.1004,0.0845,0.0965,dig1071,0.0511,0.012,0.0921,0.09437487,73.03,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,10,dig1112,0.1905,0.4564,0.3144,0.0914,0.1249,dig1112,0.142,0.0335,0.2659,0.27246773,139.55,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,10,dig1116,0.1063,0.2671,0.1767,0.078,0.0989,dig1116,0.0904,0.0209,0.1608,0.16477176,95.53,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,10,dig1121,0.1099,0.303,0.1794,0.0926,0.1243,dig1121,0.1236,0.0317,0.1931,0.19786957,117.74,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,10,dig1162,0.1615,0.3751,0.2495,0.0802,0.1099,dig1162,0.1256,0.0297,0.2136,0.21887592,109.34,9/29/2013,10/3/2013,chipped_shell
Water,L._austrodigitalis,10,dig1166,0.1051,0.2487,0.1664,0.0951,0.1135,dig1166,0.0823,0.0184,0.1436,0.14714692,92.75,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,10,dig1170,0.1682,0.4165,0.2639,0.0756,0.1078,dig1170,0.1526,0.0322,0.2483,0.25443301,157.73,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,12.5,dig1040,0.1336,0.3153,0.2146,0.0985,0.1215,dig1040,0.1007,0.023,0.1817,0.18618799,105.29,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,12.5,dig1044,0.0908,0.2237,0.1478,0.0949,0.1116,dig1044,0.0759,0.0167,0.1329,0.13618263,88.37,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,12.5,dig1048,0.094,0.2241,0.1524,0.0887,0.1056,dig1048,0.0717,0.0169,0.1301,0.13331347,82.11,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,12.5,dig1086,0.0897,0.2419,0.1461,0.0945,0.1176,dig1086,0.0958,0.0231,0.1522,0.15595934,93,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,12.5,dig1090,0.0673,0.2079,0.1106,0.1139,0.1378,dig1090,0.0973,0.0239,0.1406,0.14407282,106.91,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,12.5,dig1094,0.147,0.3828,0.2423,0.0957,0.1261,dig1094,0.1405,0.0304,0.2358,0.24162426,157.82,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,12.5,dig1124,0.0818,0.2,0.1302,0.0805,0.0972,dig1124,0.0698,0.0167,0.1182,0.12111954,82.1,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,12.5,dig1128,0.2585,0.6253,0.3991,0.0835,0.1342,dig1128,0.2262,0.0507,0.3668,0.37585996,160.84,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,12.5,dig1132,0.1109,0.2934,0.1791,0.076,0.0999,dig1132,0.1143,0.0239,0.1825,0.18700775,128.39,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,12.5,dig1148,0.1222,0.3169,0.1891,0.0837,0.1141,dig1148,0.1278,0.0304,0.1947,0.19950909,110.33,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,12.5,dig1152,0.2453,0.6235,0.3891,0.0942,0.1448,dig1152,0.2344,0.0506,0.3782,0.38754154,189.07,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,12.5,dig1156,0.0799,0.1984,0.1259,0.0931,0.1106,dig1156,0.0725,0.0175,0.1185,0.12142695,89.3,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,15,dig1002,0.0871,0.2409,0.1429,0.0906,0.1137,dig1002,0.098,0.0231,0.1538,0.15759886,93.34,9/23/2013,9/27/2013,nd
Water,L._austrodigitalis,15,dig1006,0.1946,0.4673,0.3055,0.0941,0.1348,dig1006,0.1618,0.0407,0.2727,0.27943569,133.47,9/23/2013,9/27/2013,nd
Water,L._austrodigitalis,15,dig1010,0.1429,0.3391,0.2279,0.0845,0.1106,dig1010,0.1112,0.0261,0.1962,0.20104614,114.21,9/23/2013,9/27/2013,nd
Water,L._austrodigitalis,15,dig1101,0.1705,0.4401,0.2822,0.0935,0.1302,dig1101,0.1579,0.0367,0.2696,0.27625912,137.05,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,15,dig1105,0.0925,0.2642,0.1529,0.0926,0.1206,dig1105,0.1113,0.028,0.1717,0.17594099,101.69,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,15,dig1109,0.1271,0.3265,0.2109,0.0765,0.1078,dig1109,0.1156,0.0313,0.1994,0.20432518,100.27,9/29/2013,10/1/2013,nd
Water,L._austrodigitalis,15,dig1138,0.1103,0.27,0.1699,0.0839,0.1077,dig1138,0.1001,0.0238,0.1597,0.16364459,100.32,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,15,dig1142,0.1287,0.3178,0.1998,0.0729,0.1011,dig1142,0.118,0.0282,0.1891,0.19377077,121.53,9/29/2013,10/2/2013,nd
Water,L._austrodigitalis,15,dig1146,0.0922,0.2315,0.1393,0.0687,0.0895,dig1146,0.0922,0.0208,0.1393,0.14274071,108.37,9/29/2013,10/2/2013,chipped_shell
Water,L._austrodigitalis,15,dig1186,0.1113,0.2589,0.1738,0.0965,0.1172,dig1186,0.0851,0.0207,0.1476,0.15124572,94.88,9/29/2013,10/4/2013,nd
Water,L._austrodigitalis,15,dig1190,0.1356,0.3435,0.2132,0.0863,0.1176,dig1190,0.1303,0.0313,0.2079,0.21303513,103.46,9/29/2013,10/4/2013,nd
Water,L._austrodigitalis,15,dig1194,0.1151,0.2665,0.1813,0.0844,0.1042,dig1194,0.0852,0.0198,0.1514,0.15513958,92.34,9/29/2013,10/4/2013,nd
Water,L._austrodigitalis,17.5,dig1027,0.2257,0.5374,0.3581,0.0956,0.1343,dig1027,0.1793,0.0387,0.3117,0.31939899,137.37,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,17.5,dig1031,0.1136,0.2825,0.182,0.0994,0.123,dig1031,0.1005,0.0236,0.1689,0.17307183,109,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,17.5,dig1035,0.097,0.2343,0.1599,0.1162,0.1319,dig1035,0.0744,0.0157,0.1373,0.14069131,86.88,9/23/2013,9/28/2013,nd
Water,L._austrodigitalis,17.5,dig1050,0.1965,0.4595,0.311,0.0853,0.1183,dig1050,0.1485,0.033,0.263,0.2694961,126.01,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,17.5,dig1054,0.1193,0.3046,0.1915,0.0896,0.1156,dig1054,0.1131,0.026,0.1853,0.18987691,98.2,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,17.5,dig1058,0.1626,0.3663,0.2638,0.0967,0.1189,dig1058,0.1025,0.0222,0.2037,0.20873139,110.97,9/23/2013,9/29/2013,nd
Water,L._austrodigitalis,17.5,dig1073,0.1571,0.3874,0.2442,0.0962,0.1285,dig1073,0.1432,0.0323,0.2303,0.23598841,121.06,9/23/2013,9/30/2013,nd
Water,L._austrodigitalis,17.5,dig1077,0.0834,0.2112,0.1396,0.1141,0.1295,dig1077,0.0716,0.0154,0.1278,0.13095666,80.93,9/23/2013,9/30/2013,nd
Water,L._austrodigitalis,17.5,dig1082,0.079,0.1986,0.1245,0.0891,0.1063,dig1082,0.0741,0.0172,0.1196,0.12255412,85.35,9/23/2013,9/30/2013,nd
Water,L._austrodigitalis,17.5,dig1171,0.1391,0.3284,0.218,0.1057,0.1303,dig1171,0.1104,0.0246,0.1893,0.19397571,97.34,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,17.5,dig1175,0.2124,0.4725,0.3336,0.0949,0.1264,dig1175,0.1389,0.0315,0.2601,0.26652447,108.21,9/29/2013,10/3/2013,nd
Water,L._austrodigitalis,17.5,dig1179,0.1024,0.2606,0.1575,0.1004,0.1248,dig1179,0.1031,0.0244,0.1582,0.16210754,108.77,9/29/2013,10/3/2013,nd
Water,L._limatula,10,lim1014,0.098,0.2539,0.1584,0.1138,0.1359,lim1014,0.0955,0.0221,0.1559,0.15975073,119.21,9/23/2013,9/28/2013,nd
Water,L._limatula,10,lim1018,0.3294,0.8681,0.5226,0.1022,0.1768,lim1018,0.3455,0.0746,0.5387,0.55200589,257.91,9/23/2013,9/28/2013,nd
Water,L._limatula,10,lim1022,0.1675,0.4185,0.2711,0.134,0.1675,lim1022,0.1474,0.0335,0.251,0.2571997,156.08,9/23/2013,9/28/2013,nd
Water,L._limatula,10,lim1062,0.196,0.5097,0.3106,0.1061,0.1521,lim1062,0.1991,0.046,0.3137,0.32144839,176.63,9/23/2013,9/29/2013,nd
Water,L._limatula,10,lim1066,0.1155,0.3243,0.1932,0.0989,0.1318,lim1066,0.1311,0.0329,0.2088,0.21395736,117.91,9/23/2013,9/29/2013,nd
Water,L._limatula,10,lim1070,0.2018,0.5201,0.3283,0.0934,0.1365,lim1070,0.1918,0.0431,0.3183,0.32616201,166.67,9/23/2013,9/29/2013,nd
Water,L._limatula,10,lim1110,0.2568,0.8418,0.4072,0.0892,0.1856,lim1110,0.4346,0.0964,0.585,0.5994495,225.99,9/29/2013,10/2/2013,nd
Water,L._limatula,10,lim1114,0.0857,0.2455,0.1487,0.0911,0.1149,lim1114,0.0968,0.0238,0.1598,0.16374706,109.7,9/29/2013,10/2/2013,nd
Water,L._limatula,10,lim1119,0.2126,0.5361,0.349,0.0825,0.1286,lim1119,0.1871,0.0461,0.3235,0.33149045,182.84,9/29/2013,10/2/2013,nd
Water,L._limatula,10,lim1160,0.3205,0.7149,0.5081,0.0894,0.1384,lim1160,0.2068,0.049,0.3944,0.40414168,170.27,9/29/2013,10/3/2013,nd
Water,L._limatula,10,lim1164,0.1428,0.3896,0.2258,0.0889,0.1259,lim1164,0.1638,0.037,0.2468,0.25289596,165.82,9/29/2013,10/3/2013,nd
Water,L._limatula,10,lim1168,0.0872,0.2319,0.1394,0.0853,0.1067,lim1168,0.0925,0.0214,0.1447,0.14827409,97.79,9/29/2013,10/3/2013,chipped_shell
Water,L._limatula,12.5,lim1037,0.0883,0.2575,0.1464,0.1028,0.1292,lim1037,0.1111,0.0264,0.1692,0.17337924,116.9,9/23/2013,9/28/2013,nd
Water,L._limatula,12.5,lim1041,0.2652,0.6765,0.4273,0.0848,0.1377,lim1041,0.2492,0.0529,0.4113,0.42145911,204.1,9/23/2013,9/28/2013,nd
Water,L._limatula,12.5,lim1045,0.1477,0.3896,0.242,0.0877,0.1207,lim1045,0.1476,0.033,0.2419,0.24787493,146.75,9/23/2013,9/28/2013,nd
Water,L._limatula,12.5,lim1088,0.251,0.6178,0.4227,0.0881,0.1301,lim1088,0.1951,0.042,0.3668,0.37585996,162.7,9/29/2013,10/1/2013,nd
Water,L._limatula,12.5,lim1092,0.1538,0.4686,0.2411,0.0808,0.1313,lim1092,0.2275,0.0505,0.3148,0.32257556,174.93,9/29/2013,10/1/2013,nd
Water,L._limatula,12.5,lim1096,0.0809,0.2419,0.1374,0.0949,0.1187,lim1096,0.1045,0.0238,0.161,0.1649767,105.6,9/29/2013,10/1/2013,chipped_shell
Water,L._limatula,12.5,lim1126,0.1108,0.2883,0.1715,0.0777,0.1093,lim1126,0.1168,0.0316,0.1775,0.18188425,109.86,9/29/2013,10/2/2013,nd
Water,L._limatula,12.5,lim1130,0.3476,0.8914,0.5527,0.0798,0.1652,lim1130,0.3387,0.0854,0.5438,0.55723186,233.77,9/29/2013,10/2/2013,nd
Water,L._limatula,12.5,lim1134,0.176,0.4931,0.2751,0.0857,0.1319,lim1134,0.218,0.0462,0.3171,0.32493237,155.82,9/29/2013,10/2/2013,nd
Water,L._limatula,12.5,lim1150,0.1952,0.5349,0.3101,0.0859,0.1398,lim1150,0.2248,0.0539,0.3397,0.34809059,179.93,9/29/2013,10/3/2013,nd
Water,L._limatula,12.5,lim1154,0.1582,0.4431,0.2529,0.0979,0.1414,lim1154,0.1902,0.0435,0.2849,0.29193703,175.19,9/29/2013,10/3/2013,nd
Water,L._limatula,12.5,lim1158,0.1141,0.3312,0.1844,0.1042,0.138,lim1158,0.1468,0.0338,0.2171,0.22246237,131.86,9/29/2013,10/3/2013,chipped_shell
Water,L._limatula,15,lim1001,0.0704,0.2023,0.1126,0.0755,0.0987,lim1001,0.0897,0.0232,0.1319,0.13515793,100.32,9/23/2013,9/27/2013,nd
Water,L._limatula,15,lim1005,0.2168,0.5738,0.3477,0.0812,0.1364,lim1005,0.2261,0.0552,0.357,0.3658179,191.67,9/23/2013,9/27/2013,nd
Water,L._limatula,15,lim1009,0.2339,0.5307,0.3623,0.0898,0.1306,lim1009,0.1684,0.0408,0.2968,0.30413096,164.66,9/23/2013,9/27/2013,nd
Water,L._limatula,15,lim1098,0.2846,0.7361,0.4526,0.093,0.1574,lim1098,0.2835,0.0644,0.4515,0.46265205,210.43,9/29/2013,10/1/2013,nd
